measure,sctn_increment,call_num,col_num,shelf_num,section_num,range_num,runsum,col_num2,shelf_per_section,section_per_range,way,units_into,pretty_waypoint
21.0,,,12,3226,467,69,87869.0,12,2,1,3482,19.564643867037375,The last book from this shelf goes 19.6 in/cm into shelf 3482
22.0,,,12,3227,467,69,87891.0,12,3,1,3483,15.497895449618227,The last book from this shelf goes 15.5 in/cm into shelf 3483
18.0,,,12,3228,467,69,87909.0,12,4,1,3484,7.431147032199078,The last book from this shelf goes 7.4 in/cm into shelf 3484
25.0,,,12,3229,467,69,87934.0,12,5,1,3485,6.36439861477993,The last book from this shelf goes 6.4 in/cm into shelf 3485
18.0,,,12,3230,467,69,87952.0,12,6,1,3485,24.36439861477993,The last book from this shelf goes 24.4 in/cm into shelf 3485
16.0,,,12,3231,467,69,87968.0,12,7,1,3486,14.297650197360781,The last book from this shelf goes 14.3 in/cm into shelf 3486
13.0,x,,12,3232,468,69,87981.0,12,1,2,3487,1.2309017799416324,The last book from this shelf goes 1.2 in/cm into shelf 3487
22.0,,,12,3233,468,69,88003.0,12,2,2,3487,23.230901779941632,The last book from this shelf goes 23.2 in/cm into shelf 3487
24.0,,,12,3234,468,69,88027.0,12,3,2,3488,21.164153362522484,The last book from this shelf goes 21.2 in/cm into shelf 3488
18.0,,,12,3235,468,69,88045.0,12,4,2,3489,13.097404945103335,The last book from this shelf goes 13.1 in/cm into shelf 3489
17.0,,,12,3236,468,69,88062.0,12,5,2,3490,4.030656527684187,The last book from this shelf goes 4.0 in/cm into shelf 3490
18.0,,,12,3237,468,69,88080.0,12,6,2,3490,22.030656527684187,The last book from this shelf goes 22.0 in/cm into shelf 3490
21.0,,,12,3238,468,69,88101.0,12,7,2,3491,16.963908110265038,The last book from this shelf goes 17.0 in/cm into shelf 3491
23.0,x,,12,3239,469,69,88124.0,12,1,3,3492,13.89715969284589,The last book from this shelf goes 13.9 in/cm into shelf 3492
22.0,,,12,3240,469,69,88146.0,12,2,3,3493,9.83041127542674,The last book from this shelf goes 9.8 in/cm into shelf 3493
21.0,,,12,3241,469,69,88167.0,12,3,3,3494,4.763662858007592,The last book from this shelf goes 4.8 in/cm into shelf 3494
21.0,,,12,3242,469,69,88188.0,12,4,3,3494,25.763662858007592,The last book from this shelf goes 25.8 in/cm into shelf 3494
20.0,,,12,3243,469,69,88208.0,12,5,3,3495,19.696914440588444,The last book from this shelf goes 19.7 in/cm into shelf 3495
14.0,,,12,3244,469,69,88222.0,12,6,3,3496,7.630166023169295,The last book from this shelf goes 7.6 in/cm into shelf 3496
18.0,,,12,3245,469,69,88240.0,12,7,3,3496,25.630166023169295,The last book from this shelf goes 25.6 in/cm into shelf 3496
26.0,x,,12,3246,470,69,88266.0,12,1,4,3497,25.563417605750146,The last book from this shelf goes 25.6 in/cm into shelf 3497
22.0,,,12,3247,470,69,88288.0,12,2,4,3498,21.496669188330998,The last book from this shelf goes 21.5 in/cm into shelf 3498
23.0,,,12,3248,470,69,88311.0,12,3,4,3499,18.42992077091185,The last book from this shelf goes 18.4 in/cm into shelf 3499
24.0,,,12,3249,470,69,88335.0,12,4,4,3500,16.3631723534927,The last book from this shelf goes 16.4 in/cm into shelf 3500
22.0,,,12,3250,470,69,88357.0,12,5,4,3501,12.296423936073552,The last book from this shelf goes 12.3 in/cm into shelf 3501
24.0,,,12,3251,470,69,88381.0,12,6,4,3502,10.229675518654403,The last book from this shelf goes 10.2 in/cm into shelf 3502
29.0,,,12,3252,470,69,88410.0,12,7,4,3503,13.162927101235255,The last book from this shelf goes 13.2 in/cm into shelf 3503
19.0,x,,12,3253,471,69,88429.0,12,1,5,3504,6.096178683816106,The last book from this shelf goes 6.1 in/cm into shelf 3504
25.0,,,12,3254,471,69,88454.0,12,2,5,3505,5.0294302663969574,The last book from this shelf goes 5.0 in/cm into shelf 3505
24.0,,,12,3255,471,69,88478.0,12,3,5,3506,2.962681848977809,The last book from this shelf goes 3.0 in/cm into shelf 3506
26.0,,,12,3256,471,69,88504.0,12,4,5,3507,2.8959334315586602,The last book from this shelf goes 2.9 in/cm into shelf 3507
25.0,,,12,3257,471,69,88529.0,12,5,5,3508,1.8291850141395116,The last book from this shelf goes 1.8 in/cm into shelf 3508
28.0,,,12,3258,471,69,88557.0,12,6,5,3509,3.762436596720363,The last book from this shelf goes 3.8 in/cm into shelf 3509
23.0,,,12,3259,471,69,88580.0,12,7,5,3510,0.6956881793012144,The last book from this shelf goes 0.7 in/cm into shelf 3510
22.0,x,,12,3260,472,69,88602.0,12,1,6,3510,22.695688179301214,The last book from this shelf goes 22.7 in/cm into shelf 3510
18.0,,,12,3261,472,69,88620.0,12,2,6,3511,14.628939761882066,The last book from this shelf goes 14.6 in/cm into shelf 3511
18.0,,,12,3262,472,69,88638.0,12,3,6,3512,6.562191344462917,The last book from this shelf goes 6.6 in/cm into shelf 3512
21.0,,,12,3263,472,69,88659.0,12,4,6,3513,1.4954429270437686,The last book from this shelf goes 1.5 in/cm into shelf 3513
24.0,,,12,3264,472,69,88683.0,12,5,6,3513,25.49544292704377,The last book from this shelf goes 25.5 in/cm into shelf 3513
22.0,,,12,3265,472,69,88705.0,12,6,6,3514,21.42869450962462,The last book from this shelf goes 21.4 in/cm into shelf 3514
19.0,,,12,3266,472,69,88724.0,12,7,6,3515,14.361946092205471,The last book from this shelf goes 14.4 in/cm into shelf 3515
15.0,x,U21.5 .J33 1974,12,3267,473,70,88739.0,12,1,1,3516,3.2951976747863228,The last book from this shelf goes 3.3 in/cm into shelf 3516
23.0,,,12,3268,473,70,88762.0,12,2,1,3517,0.22844925736717414,The last book from this shelf goes 0.2 in/cm into shelf 3517
20.0,,,12,3269,473,70,88782.0,12,3,1,3517,20.228449257367174,The last book from this shelf goes 20.2 in/cm into shelf 3517
30.0,,,12,3270,473,70,88812.0,12,4,1,3518,24.161700839948026,The last book from this shelf goes 24.2 in/cm into shelf 3518
31.0,,,12,3271,473,70,88843.0,12,5,1,3520,3.0282040051097283,The last book from this shelf goes 3.0 in/cm into shelf 3520
20.0,,,12,3272,473,70,88863.0,12,6,1,3520,23.02820400510973,The last book from this shelf goes 23.0 in/cm into shelf 3520
14.0,,,12,3273,473,70,88877.0,12,7,1,3521,10.96145558769058,The last book from this shelf goes 11.0 in/cm into shelf 3521
17.0,x,,12,3274,474,70,88894.0,12,1,2,3522,1.894707170271431,The last book from this shelf goes 1.9 in/cm into shelf 3522
23.0,,,12,3275,474,70,88917.0,12,2,2,3522,24.89470717027143,The last book from this shelf goes 24.9 in/cm into shelf 3522
17.0,,,12,3276,474,70,88934.0,12,3,2,3523,15.827958752852282,The last book from this shelf goes 15.8 in/cm into shelf 3523
17.0,,,12,3277,474,70,88951.0,12,4,2,3524,6.761210335433134,The last book from this shelf goes 6.8 in/cm into shelf 3524
16.0,,,12,3278,474,70,88967.0,12,5,2,3524,22.761210335433134,The last book from this shelf goes 22.8 in/cm into shelf 3524
15.0,,,12,3279,474,70,88982.0,12,6,2,3525,11.694461918013985,The last book from this shelf goes 11.7 in/cm into shelf 3525
21.0,,,12,3280,474,70,89003.0,12,7,2,3526,6.627713500594837,The last book from this shelf goes 6.6 in/cm into shelf 3526
21.0,x,,12,3281,475,70,89024.0,12,1,3,3527,1.560965083175688,The last book from this shelf goes 1.6 in/cm into shelf 3527
19.0,,,12,3282,475,70,89043.0,12,2,3,3527,20.560965083175688,The last book from this shelf goes 20.6 in/cm into shelf 3527
19.0,,,12,3283,475,70,89062.0,12,3,3,3528,13.49421666575654,The last book from this shelf goes 13.5 in/cm into shelf 3528
21.0,,,12,3284,475,70,89083.0,12,4,3,3529,8.42746824833739,The last book from this shelf goes 8.4 in/cm into shelf 3529
24.0,,,12,3285,475,70,89107.0,12,5,3,3530,6.360719830918242,The last book from this shelf goes 6.4 in/cm into shelf 3530
20.0,,,12,3286,475,70,89127.0,12,6,3,3531,0.2939714134990936,The last book from this shelf goes 0.3 in/cm into shelf 3531
29.0,,,12,3287,475,70,89156.0,12,7,3,3532,3.227222996079945,The last book from this shelf goes 3.2 in/cm into shelf 3532
20.0,x,,12,3288,476,70,89176.0,12,1,4,3532,23.227222996079945,The last book from this shelf goes 23.2 in/cm into shelf 3532
18.0,,,12,3289,476,70,89194.0,12,2,4,3533,15.160474578660796,The last book from this shelf goes 15.2 in/cm into shelf 3533
20.0,,,12,3290,476,70,89214.0,12,3,4,3534,9.093726161241648,The last book from this shelf goes 9.1 in/cm into shelf 3534
25.0,,,12,3291,476,70,89239.0,12,4,4,3535,8.0269777438225,The last book from this shelf goes 8.0 in/cm into shelf 3535
19.0,,,12,3292,476,70,89258.0,12,5,4,3536,0.9602293264033506,The last book from this shelf goes 1.0 in/cm into shelf 3536
19.0,,,12,3293,476,70,89277.0,12,6,4,3536,19.96022932640335,The last book from this shelf goes 20.0 in/cm into shelf 3536
21.0,,,12,3294,476,70,89298.0,12,7,4,3537,14.893480908984202,The last book from this shelf goes 14.9 in/cm into shelf 3537
24.0,x,,12,3295,477,70,89322.0,12,1,5,3538,12.826732491565053,The last book from this shelf goes 12.8 in/cm into shelf 3538
27.0,,,12,3296,477,70,89349.0,12,2,5,3539,13.759984074145905,The last book from this shelf goes 13.8 in/cm into shelf 3539
25.0,,,12,3297,477,70,89374.0,12,3,5,3540,12.693235656726756,The last book from this shelf goes 12.7 in/cm into shelf 3540
19.0,,,12,3298,477,70,89393.0,12,4,5,3541,5.6264872393076075,The last book from this shelf goes 5.6 in/cm into shelf 3541
17.0,,,12,3299,477,70,89410.0,12,5,5,3541,22.626487239307608,The last book from this shelf goes 22.6 in/cm into shelf 3541
19.0,,,12,3300,477,70,89429.0,12,6,5,3542,15.559738821888459,The last book from this shelf goes 15.6 in/cm into shelf 3542
27.0,,,12,3301,477,70,89456.0,12,7,5,3543,16.49299040446931,The last book from this shelf goes 16.5 in/cm into shelf 3543
20.0,x,,12,3302,478,70,89476.0,12,1,6,3544,10.426241987050162,The last book from this shelf goes 10.4 in/cm into shelf 3544
18.0,,,12,3303,478,70,89494.0,12,2,6,3545,2.359493569631013,The last book from this shelf goes 2.4 in/cm into shelf 3545
24.0,,,12,3304,478,70,89518.0,12,3,6,3546,0.2927451522118645,The last book from this shelf goes 0.3 in/cm into shelf 3546
21.0,,,12,3305,478,70,89539.0,12,4,6,3546,21.292745152211864,The last book from this shelf goes 21.3 in/cm into shelf 3546
16.0,,,12,3306,478,70,89555.0,12,5,6,3547,11.225996734792716,The last book from this shelf goes 11.2 in/cm into shelf 3547
19.0,,,12,3307,478,70,89574.0,12,6,6,3548,4.159248317373567,The last book from this shelf goes 4.2 in/cm into shelf 3548
20.0,,,12,3308,478,70,89594.0,12,7,6,3548,24.159248317373567,The last book from this shelf goes 24.2 in/cm into shelf 3548
16.0,x,UA23 .A1 F7,12,3309,479,71,89610.0,12,1,1,3549,14.092499899954419,The last book from this shelf goes 14.1 in/cm into shelf 3549
25.0,,,12,3310,479,71,89635.0,12,2,1,3550,13.02575148253527,The last book from this shelf goes 13.0 in/cm into shelf 3550
22.0,,,12,3311,479,71,89657.0,12,3,1,3551,8.959003065116121,The last book from this shelf goes 9.0 in/cm into shelf 3551
19.0,,,12,3312,479,71,89676.0,12,4,1,3552,1.8922546476969728,The last book from this shelf goes 1.9 in/cm into shelf 3552
23.0,,,12,3313,479,71,89699.0,12,5,1,3552,24.892254647696973,The last book from this shelf goes 24.9 in/cm into shelf 3552
21.0,,,12,3314,479,71,89720.0,12,6,1,3553,19.825506230277824,The last book from this shelf goes 19.8 in/cm into shelf 3553
20.0,,,12,3315,479,71,89740.0,12,7,1,3554,13.758757812858676,The last book from this shelf goes 13.8 in/cm into shelf 3554
16.0,x,,12,3316,480,71,89756.0,12,1,2,3555,3.692009395439527,The last book from this shelf goes 3.7 in/cm into shelf 3555
26.0,,,12,3317,480,71,89782.0,12,2,2,3556,3.6252609780203784,The last book from this shelf goes 3.6 in/cm into shelf 3556
23.0,,,12,3318,480,71,89805.0,12,3,2,3557,0.5585125606012298,The last book from this shelf goes 0.6 in/cm into shelf 3557
17.0,,,12,3319,480,71,89822.0,12,4,2,3557,17.55851256060123,The last book from this shelf goes 17.6 in/cm into shelf 3557
20.0,,,12,3320,480,71,89842.0,12,5,2,3558,11.491764143182081,The last book from this shelf goes 11.5 in/cm into shelf 3558
17.0,,,12,3321,480,71,89859.0,12,6,2,3559,2.4250157257629326,The last book from this shelf goes 2.4 in/cm into shelf 3559
20.0,,,12,3322,480,71,89879.0,12,7,2,3559,22.425015725762933,The last book from this shelf goes 22.4 in/cm into shelf 3559
20.0,x,,12,3323,481,71,89899.0,12,1,3,3560,16.358267308343784,The last book from this shelf goes 16.4 in/cm into shelf 3560
25.0,,,12,3324,481,71,89924.0,12,2,3,3561,15.291518890924635,The last book from this shelf goes 15.3 in/cm into shelf 3561
24.0,,,12,3325,481,71,89948.0,12,3,3,3562,13.224770473505487,The last book from this shelf goes 13.2 in/cm into shelf 3562
20.0,,,12,3326,481,71,89968.0,12,4,3,3563,7.158022056086338,The last book from this shelf goes 7.2 in/cm into shelf 3563
22.0,,,12,3327,481,71,89990.0,12,5,3,3564,3.0912736386671895,The last book from this shelf goes 3.1 in/cm into shelf 3564
26.0,,,12,3328,481,71,90016.0,12,6,3,3565,3.024525221248041,The last book from this shelf goes 3.0 in/cm into shelf 3565
17.0,,,12,3329,481,71,90033.0,12,7,3,3565,20.02452522124804,The last book from this shelf goes 20.0 in/cm into shelf 3565
22.0,x,,12,3330,482,71,90055.0,12,1,4,3566,15.957776803828892,The last book from this shelf goes 16.0 in/cm into shelf 3566
22.0,,,12,3331,482,71,90077.0,12,2,4,3567,11.891028386409744,The last book from this shelf goes 11.9 in/cm into shelf 3567
17.0,,,12,3332,482,71,90094.0,12,3,4,3568,2.824279968990595,The last book from this shelf goes 2.8 in/cm into shelf 3568
16.0,,,12,3333,482,71,90110.0,12,4,4,3568,18.824279968990595,The last book from this shelf goes 18.8 in/cm into shelf 3568
19.0,,,12,3334,482,71,90129.0,12,5,4,3569,11.757531551571446,The last book from this shelf goes 11.8 in/cm into shelf 3569
20.0,,,12,3335,482,71,90149.0,12,6,4,3570,5.690783134152298,The last book from this shelf goes 5.7 in/cm into shelf 3570
19.0,,,12,3336,482,71,90168.0,12,7,4,3570,24.690783134152298,The last book from this shelf goes 24.7 in/cm into shelf 3570
17.0,x,,12,3337,483,71,90185.0,12,1,5,3571,15.62403471673315,The last book from this shelf goes 15.6 in/cm into shelf 3571
19.0,,,12,3338,483,71,90204.0,12,2,5,3572,8.557286299314,The last book from this shelf goes 8.6 in/cm into shelf 3572
20.0,,,12,3339,483,71,90224.0,12,3,5,3573,2.490537881894852,The last book from this shelf goes 2.5 in/cm into shelf 3573
16.0,,,12,3340,483,71,90240.0,12,4,5,3573,18.490537881894852,The last book from this shelf goes 18.5 in/cm into shelf 3573
20.0,,,12,3341,483,71,90260.0,12,5,5,3574,12.423789464475703,The last book from this shelf goes 12.4 in/cm into shelf 3574
20.0,,,12,3342,483,71,90280.0,12,6,5,3575,6.357041047056555,The last book from this shelf goes 6.4 in/cm into shelf 3575
20.0,,,12,3343,483,71,90300.0,12,7,5,3576,0.2902926296374062,The last book from this shelf goes 0.3 in/cm into shelf 3576
20.0,x,,12,3344,484,71,90320.0,12,1,6,3576,20.290292629637406,The last book from this shelf goes 20.3 in/cm into shelf 3576
17.0,,,12,3345,484,71,90337.0,12,2,6,3577,11.223544212218258,The last book from this shelf goes 11.2 in/cm into shelf 3577
19.0,,,12,3346,484,71,90356.0,12,3,6,3578,4.156795794799109,The last book from this shelf goes 4.2 in/cm into shelf 3578
17.0,,,12,3347,484,71,90373.0,12,4,6,3578,21.15679579479911,The last book from this shelf goes 21.2 in/cm into shelf 3578
19.0,,,12,3348,484,71,90392.0,12,5,6,3579,14.09004737737996,The last book from this shelf goes 14.1 in/cm into shelf 3579
22.0,,,12,3349,484,71,90414.0,12,6,6,3580,10.023298959960812,The last book from this shelf goes 10.0 in/cm into shelf 3580
20.0,,,12,3350,484,71,90434.0,12,7,6,3581,3.956550542541663,The last book from this shelf goes 4.0 in/cm into shelf 3581
27.0,x,UA830 .A78 2001,12,3351,485,72,90461.0,12,1,1,3582,4.8898021251225146,The last book from this shelf goes 4.9 in/cm into shelf 3582
25.0,,,12,3352,485,72,90486.0,12,2,1,3583,3.823053707703366,The last book from this shelf goes 3.8 in/cm into shelf 3583
33.0,,,12,3353,485,72,90519.0,12,3,1,3584,10.756305290284217,The last book from this shelf goes 10.8 in/cm into shelf 3584
27.0,,,12,3354,485,72,90546.0,12,4,1,3585,11.689556872865069,The last book from this shelf goes 11.7 in/cm into shelf 3585
20.0,,,12,3355,485,72,90566.0,12,5,1,3586,5.62280845544592,The last book from this shelf goes 5.6 in/cm into shelf 3586
25.0,,,12,3356,485,72,90591.0,12,6,1,3587,4.5560600380267715,The last book from this shelf goes 4.6 in/cm into shelf 3587
26.0,,,12,3357,485,72,90617.0,12,7,1,3588,4.489311620607623,The last book from this shelf goes 4.5 in/cm into shelf 3588
19.0,x,,12,3358,486,72,90636.0,12,1,2,3588,23.489311620607623,The last book from this shelf goes 23.5 in/cm into shelf 3588
27.0,,,12,3359,486,72,90663.0,12,2,2,3589,24.422563203188474,The last book from this shelf goes 24.4 in/cm into shelf 3589
26.0,,,12,3360,486,72,90689.0,12,3,2,3590,24.355814785769326,The last book from this shelf goes 24.4 in/cm into shelf 3590
18.0,,,12,3361,486,72,90707.0,12,4,2,3591,16.289066368350177,The last book from this shelf goes 16.3 in/cm into shelf 3591
17.0,,,12,3362,486,72,90724.0,12,5,2,3592,7.2223179509310285,The last book from this shelf goes 7.2 in/cm into shelf 3592
25.0,,,12,3363,486,72,90749.0,12,6,2,3593,6.15556953351188,The last book from this shelf goes 6.2 in/cm into shelf 3593
27.0,,,12,3364,486,72,90776.0,12,7,2,3594,7.088821116092731,The last book from this shelf goes 7.1 in/cm into shelf 3594
23.0,x,,12,3365,487,72,90799.0,12,1,3,3595,4.022072698673583,The last book from this shelf goes 4.0 in/cm into shelf 3595
20.0,,,12,3366,487,72,90819.0,12,2,3,3595,24.022072698673583,The last book from this shelf goes 24.0 in/cm into shelf 3595
26.0,,,12,3367,487,72,90845.0,12,3,3,3596,23.955324281254434,The last book from this shelf goes 24.0 in/cm into shelf 3596
19.0,,,12,3368,487,72,90864.0,12,4,3,3597,16.888575863835285,The last book from this shelf goes 16.9 in/cm into shelf 3597
16.0,,,12,3369,487,72,90880.0,12,5,3,3598,6.821827446416137,The last book from this shelf goes 6.8 in/cm into shelf 3598
20.0,,,12,3370,487,72,90900.0,12,6,3,3599,0.7550790289969882,The last book from this shelf goes 0.8 in/cm into shelf 3599
18.0,,,12,3371,487,72,90918.0,12,7,3,3599,18.755079028996988,The last book from this shelf goes 18.8 in/cm into shelf 3599
21.0,x,,12,3372,488,72,90939.0,12,1,4,3600,13.68833061157784,The last book from this shelf goes 13.7 in/cm into shelf 3600
22.0,,,12,3373,488,72,90961.0,12,2,4,3601,9.621582194158691,The last book from this shelf goes 9.6 in/cm into shelf 3601
18.0,,,12,3374,488,72,90979.0,12,3,4,3602,1.5548337767395424,The last book from this shelf goes 1.6 in/cm into shelf 3602
29.0,,,12,3375,488,72,91008.0,12,4,4,3603,4.488085359320394,The last book from this shelf goes 4.5 in/cm into shelf 3603
25.0,,,12,3376,488,72,91033.0,12,5,4,3604,3.421336941901245,The last book from this shelf goes 3.4 in/cm into shelf 3604
18.0,,,12,3377,488,72,91051.0,12,6,4,3604,21.421336941901245,The last book from this shelf goes 21.4 in/cm into shelf 3604
16.0,,,12,3378,488,72,91067.0,12,7,4,3605,11.354588524482097,The last book from this shelf goes 11.4 in/cm into shelf 3605
25.0,x,,12,3379,489,72,91092.0,12,1,5,3606,10.287840107062948,The last book from this shelf goes 10.3 in/cm into shelf 3606
23.0,,,12,3380,489,72,91115.0,12,2,5,3607,7.221091689643799,The last book from this shelf goes 7.2 in/cm into shelf 3607
18.0,,,12,3381,489,72,91133.0,12,3,5,3607,25.2210916896438,The last book from this shelf goes 25.2 in/cm into shelf 3607
20.0,,,12,3382,489,72,91153.0,12,4,5,3608,19.15434327222465,The last book from this shelf goes 19.2 in/cm into shelf 3608
21.0,,,12,3383,489,72,91174.0,12,5,5,3609,14.087594854805502,The last book from this shelf goes 14.1 in/cm into shelf 3609
15.0,,,12,3384,489,72,91189.0,12,6,5,3610,3.0208464373863535,The last book from this shelf goes 3.0 in/cm into shelf 3610
23.0,,,12,3385,489,72,91212.0,12,7,5,3610,26.020846437386354,The last book from this shelf goes 26.0 in/cm into shelf 3610
21.0,x,,12,3386,490,72,91233.0,12,1,6,3611,20.954098019967205,The last book from this shelf goes 21.0 in/cm into shelf 3611
25.0,,,12,3387,490,72,91258.0,12,2,6,3612,19.887349602548056,The last book from this shelf goes 19.9 in/cm into shelf 3612
32.0,,,12,3388,490,72,91290.0,12,3,6,3613,25.820601185128908,The last book from this shelf goes 25.8 in/cm into shelf 3613
27.0,,,12,3389,490,72,91317.0,12,4,6,3615,0.6871043502906105,The last book from this shelf goes 0.7 in/cm into shelf 3615
26.0,,,12,3390,490,72,91343.0,12,5,6,3616,0.6203559328714618,The last book from this shelf goes 0.6 in/cm into shelf 3616
24.0,,,12,3391,490,72,91367.0,12,6,6,3616,24.620355932871462,The last book from this shelf goes 24.6 in/cm into shelf 3616
21.0,,,12,3392,490,72,91388.0,12,7,6,3617,19.553607515452313,The last book from this shelf goes 19.6 in/cm into shelf 3617
19.0,x,UG633 .L26 2000,12,3393,491,73,91407.0,12,1,1,3618,12.486859098033165,The last book from this shelf goes 12.5 in/cm into shelf 3618
23.0,,,12,3394,491,73,91430.0,12,2,1,3619,9.420110680614016,The last book from this shelf goes 9.4 in/cm into shelf 3619
22.0,,,12,3395,491,73,91452.0,12,3,1,3620,5.353362263194867,The last book from this shelf goes 5.4 in/cm into shelf 3620
19.0,,,12,3396,491,73,91471.0,12,4,1,3620,24.353362263194867,The last book from this shelf goes 24.4 in/cm into shelf 3620
18.0,,,12,3397,491,73,91489.0,12,5,1,3621,16.28661384577572,The last book from this shelf goes 16.3 in/cm into shelf 3621
23.0,,,12,3398,491,73,91512.0,12,6,1,3622,13.21986542835657,The last book from this shelf goes 13.2 in/cm into shelf 3622
31.0,,,12,3399,491,73,91543.0,12,7,1,3623,18.15311701093742,The last book from this shelf goes 18.2 in/cm into shelf 3623
18.0,x,,12,3400,492,73,91561.0,12,1,2,3624,10.086368593518273,The last book from this shelf goes 10.1 in/cm into shelf 3624
24.0,,,12,3401,492,73,91585.0,12,2,2,3625,8.019620176099124,The last book from this shelf goes 8.0 in/cm into shelf 3625
26.0,,,12,3402,492,73,91611.0,12,3,2,3626,7.952871758679976,The last book from this shelf goes 8.0 in/cm into shelf 3626
21.0,,,12,3403,492,73,91632.0,12,4,2,3627,2.886123341260827,The last book from this shelf goes 2.9 in/cm into shelf 3627
21.0,,,12,3404,492,73,91653.0,12,5,2,3627,23.886123341260827,The last book from this shelf goes 23.9 in/cm into shelf 3627
21.0,,,12,3405,492,73,91674.0,12,6,2,3628,18.81937492384168,The last book from this shelf goes 18.8 in/cm into shelf 3628
19.0,,,12,3406,492,73,91693.0,12,7,2,3629,11.75262650642253,The last book from this shelf goes 11.8 in/cm into shelf 3629
21.0,x,,12,3407,493,73,91714.0,12,1,3,3630,6.685878089003381,The last book from this shelf goes 6.7 in/cm into shelf 3630
16.0,,,12,3408,493,73,91730.0,12,2,3,3630,22.68587808900338,The last book from this shelf goes 22.7 in/cm into shelf 3630
21.0,,,12,3409,493,73,91751.0,12,3,3,3631,17.619129671584233,The last book from this shelf goes 17.6 in/cm into shelf 3631
15.0,,,12,3410,493,73,91766.0,12,4,3,3632,6.552381254165084,The last book from this shelf goes 6.6 in/cm into shelf 3632
14.0,,,12,3411,493,73,91780.0,12,5,3,3632,20.552381254165084,The last book from this shelf goes 20.6 in/cm into shelf 3632
17.0,,,12,3412,493,73,91797.0,12,6,3,3633,11.485632836745935,The last book from this shelf goes 11.5 in/cm into shelf 3633
20.0,,,12,3413,493,73,91817.0,12,7,3,3634,5.418884419326787,The last book from this shelf goes 5.4 in/cm into shelf 3634
16.0,x,,12,3414,494,73,91833.0,12,1,4,3634,21.418884419326787,The last book from this shelf goes 21.4 in/cm into shelf 3634
22.0,,,12,3415,494,73,91855.0,12,2,4,3635,17.35213600190764,The last book from this shelf goes 17.4 in/cm into shelf 3635
15.0,,,12,3416,494,73,91870.0,12,3,4,3636,6.28538758448849,The last book from this shelf goes 6.3 in/cm into shelf 3636
20.0,,,12,3417,494,73,91890.0,12,4,4,3637,0.21863916706934106,The last book from this shelf goes 0.2 in/cm into shelf 3637
19.0,,,12,3418,494,73,91909.0,12,5,4,3637,19.21863916706934,The last book from this shelf goes 19.2 in/cm into shelf 3637
19.0,,,12,3419,494,73,91928.0,12,6,4,3638,12.151890749650192,The last book from this shelf goes 12.2 in/cm into shelf 3638
24.0,,,12,3420,494,73,91952.0,12,7,4,3639,10.085142332231044,The last book from this shelf goes 10.1 in/cm into shelf 3639
17.0,x,,12,3421,495,73,91969.0,12,1,5,3640,1.0183939148118952,The last book from this shelf goes 1.0 in/cm into shelf 3640
19.0,,,12,3422,495,73,91988.0,12,2,5,3640,20.018393914811895,The last book from this shelf goes 20.0 in/cm into shelf 3640
18.0,,,12,3423,495,73,92006.0,12,3,5,3641,11.951645497392747,The last book from this shelf goes 12.0 in/cm into shelf 3641
18.0,,,12,3424,495,73,92024.0,12,4,5,3642,3.884897079973598,The last book from this shelf goes 3.9 in/cm into shelf 3642
20.0,,,12,3425,495,73,92044.0,12,5,5,3642,23.884897079973598,The last book from this shelf goes 23.9 in/cm into shelf 3642
21.0,,,12,3426,495,73,92065.0,12,6,5,3643,18.81814866255445,The last book from this shelf goes 18.8 in/cm into shelf 3643
20.0,,,12,3427,495,73,92085.0,12,7,5,3644,12.7514002451353,The last book from this shelf goes 12.8 in/cm into shelf 3644
34.0,x,,12,3428,496,73,92119.0,12,1,6,3645,20.684651827716152,The last book from this shelf goes 20.7 in/cm into shelf 3645
27.0,,,12,3429,496,73,92146.0,12,2,6,3646,21.617903410297004,The last book from this shelf goes 21.6 in/cm into shelf 3646
18.0,,,12,3430,496,73,92164.0,12,3,6,3647,13.551154992877855,The last book from this shelf goes 13.6 in/cm into shelf 3647
24.0,,,12,3431,496,73,92188.0,12,4,6,3648,11.484406575458706,The last book from this shelf goes 11.5 in/cm into shelf 3648
28.0,,,12,3432,496,73,92216.0,12,5,6,3649,13.417658158039558,The last book from this shelf goes 13.4 in/cm into shelf 3649
25.0,,,12,3433,496,73,92241.0,12,6,6,3650,12.35090974062041,The last book from this shelf goes 12.4 in/cm into shelf 3650
17.0,,,12,3434,496,73,92258.0,12,7,6,3651,3.2841613232012605,The last book from this shelf goes 3.3 in/cm into shelf 3651
18.0,x,Z116 .T59 1977 Vol. 1,12,3435,497,74,92276.0,12,1,1,3651,21.28416132320126,The last book from this shelf goes 21.3 in/cm into shelf 3651
26.0,,,12,3436,497,74,92302.0,12,2,1,3652,21.217412905782112,The last book from this shelf goes 21.2 in/cm into shelf 3652
23.0,,,12,3437,497,74,92325.0,12,3,1,3653,18.150664488362963,The last book from this shelf goes 18.2 in/cm into shelf 3653
21.0,,,12,3438,497,74,92346.0,12,4,1,3654,13.083916070943815,The last book from this shelf goes 13.1 in/cm into shelf 3654
21.0,,,12,3439,497,74,92367.0,12,5,1,3655,8.017167653524666,The last book from this shelf goes 8.0 in/cm into shelf 3655
19.0,,,12,3440,497,74,92386.0,12,6,1,3656,0.9504192361055175,The last book from this shelf goes 1.0 in/cm into shelf 3656
